,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1832,2022,SE,FT,Data Engineer,184100,US,0,US,M
1833,2022,SE,FT,Data Scientist,185900,US,0,US,M
1834,2022,SE,FT,Data Scientist,129300,US,0,US,M
1835,2022,SE,FT,Data Scientist,225000,US,0,US,M
1836,2022,SE,FT,Data Scientist,156400,US,0,US,M
1837,2022,SE,FT,Data Scientist,185900,US,0,US,M
1838,2022,SE,FT,Data Scientist,129300,US,0,US,M
1839,2022,EN,FT,Machine Learning Engineer,108000,US,0,US,S
1840,2022,SE,FT,Product Data Scientist,8000,IN,100,SG,L
1841,2022,SE,FT,Data Scientist,155000,US,100,US,M
1842,2022,SE,FT,Data Scientist,38000,US,100,US,M
1843,2022,MI,FT,Data Analyst,85000,US,0,US,M
1844,2022,MI,FT,Data Analyst,65000,US,0,US,M
1845,2022,SE,FT,Data Scientist,155000,US,100,US,M
1846,2022,SE,FT,Data Scientist,38000,US,100,US,M
1847,2022,MI,FT,Data Engineer,110820,GB,0,GB,M
1848,2022,MI,FT,Data Engineer,92350,GB,0,GB,M
1849,2022,SE,FT,Data Scientist,153600,US,100,US,M
1850,2022,SE,FT,Data Scientist,106800,US,100,US,M
1851,2022,SE,FT,Data Scientist,185000,US,100,US,M
1852,2022,SE,FT,Data Scientist,50000,US,100,US,M
1853,2022,SE,FT,Data Engineer,185900,US,0,US,M
1854,2022,SE,FT,Data Engineer,129300,US,0,US,M
1855,2022,SE,FT,Data Scientist,155000,US,100,US,M
1856,2022,SE,FT,Data Scientist,38000,US,100,US,M
1857,2022,SE,FT,Data Scientist,168000,US,100,US,M
1858,2022,SE,FT,Data Scientist,130000,US,100,US,M
1859,2022,SE,FT,Data Scientist,123400,US,0,US,M
1860,2022,SE,FT,Data Scientist,88100,US,0,US,M
1861,2022,SE,FT,Data Scientist,120000,US,100,US,S
1862,2022,SE,FT,Data Scientist,55000,US,100,US,S
1863,2022,SE,FT,Data Scientist,185900,US,0,US,M
1864,2022,SE,FT,Data Scientist,129300,US,0,US,M
1865,2022,SE,FT,Data Engineer,191200,US,0,US,M
1866,2022,SE,FT,Data Engineer,130000,US,0,US,M
1867,2022,SE,FT,Data Analyst,169000,US,0,US,M
1868,2022,SE,FT,Data Analyst,110600,US,0,US,M
1869,2022,SE,FT,Analytics Engineer,150000,US,0,US,M
1870,2022,SE,FT,Analytics Engineer,120000,US,0,US,M
1871,2022,SE,FT,Data Science Consultant,139000,US,0,US,M
1872,2022,SE,FT,Data Science Consultant,122000,US,0,US,M
1873,2022,SE,FT,Data Scientist,185900,US,0,US,M
1874,2022,SE,FT,Data Scientist,129300,US,0,US,M
1875,2022,SE,FT,Data Analyst,139600,US,0,US,M
1876,2022,SE,FT,Data Analyst,85700,US,0,US,M
1877,2022,SE,FT,Data Engineer,185000,US,100,US,M
1878,2022,SE,FT,Data Engineer,50000,US,100,US,M
1879,2022,SE,FT,Data Engineer,185900,US,0,US,M
1880,2022,SE,FT,Data Engineer,129300,US,0,US,M
1881,2022,SE,FT,Data Scientist,225000,US,0,US,M
1882,2022,SE,FT,Data Scientist,156400,US,0,US,M
1883,2022,SE,FT,Data Scientist,200000,US,100,US,M
1884,2022,SE,FT,Data Scientist,175000,US,100,US,M
1885,2022,SE,FT,Data Engineer,185900,US,0,US,M
1886,2022,SE,FT,Data Engineer,129300,US,0,US,M
1887,2022,MI,FT,ML Engineer,148500,US,100,US,L
1888,2022,MI,FT,ML Engineer,98200,US,100,US,L
1889,2022,SE,FT,Data Analyst,115000,US,100,US,M
1890,2022,SE,FT,Data Analyst,95000,US,100,US,M
1891,2022,SE,FT,Data Architect,225000,US,100,US,M
1892,2022,SE,FT,Data Architect,66000,US,100,US,M
1893,2022,SE,FT,Data Scientist,185000,US,100,US,M
1894,2022,SE,FT,Data Scientist,50000,US,100,US,M
1895,2022,SE,FT,Data Scientist,47280,ES,0,ES,M
1896,2022,SE,FT,Data Scientist,37824,ES,0,ES,M
1897,2022,MI,FT,Data Manager,134000,US,0,US,M
1898,2022,MI,FT,Data Manager,98000,US,0,US,M
1899,2022,MI,FT,Data Analyst,105000,US,0,US,M
1900,2022,MI,FT,Data Analyst,62000,US,0,US,M
1901,2022,EN,FT,BI Data Analyst,57000,US,100,US,L
1902,2022,SE,FT,Big Data Engineer,161311,CA,50,CA,M
1903,2022,MI,FT,Data Scientist,144200,US,100,US,M
1904,2022,MI,FT,Data Scientist,115360,US,100,US,M
1905,2022,MI,FT,Data Scientist,83171,AU,0,AU,L
1906,2022,SE,FT,Principal Data Architect,38154,IN,100,IN,L
1907,2022,SE,FT,Data Engineer,73546,PT,0,PT,M
1908,2022,SE,FT,Data Engineer,42026,PT,0,PT,M
1909,2022,SE,FT,Data Engineer,170000,US,100,US,M
1910,2022,SE,FT,Data Engineer,150000,US,100,US,M
1911,2022,SE,FT,Data Architect,180000,US,100,US,M
1912,2022,SE,FT,Data Architect,160000,US,100,US,M
1913,2022,MI,FT,Data Scientist,108000,US,50,US,L
1914,2022,SE,FT,Machine Learning Manager,200000,US,100,US,M
1915,2022,SE,FT,Machine Learning Manager,150000,US,100,US,M
1916,2022,EX,FT,Data Manager,125976,CA,50,CA,L
1917,2022,SE,FT,Data Engineer,188700,US,100,US,M
1918,2022,SE,FT,Data Engineer,160395,US,100,US,M
1919,2022,SE,FT,Data Analyst,115934,US,100,US,M
1920,2022,SE,FT,Data Analyst,81666,US,100,US,M
1921,2022,SE,FT,Data Engineer,300000,US,0,US,M
1922,2022,SE,FT,Data Engineer,225000,US,0,US,M
1923,2022,SE,FT,Data Scientist,198440,US,100,US,M
1924,2022,SE,FT,Data Scientist,144000,US,100,US,M
1925,2022,SE,FT,Applied Scientist,191475,US,100,US,M
1926,2022,SE,FT,Applied Scientist,141525,US,100,US,M
1927,2022,SE,FT,Data Analyst,50432,ES,0,ES,M
1928,2022,SE,FT,Data Analyst,36773,ES,0,ES,M
1929,2022,MI,FT,Data Scientist,75648,DE,100,DE,S
1930,2022,SE,FT,Lead Data Scientist,156868,US,100,US,L
1931,2022,SE,FT,BI Analyst,200000,NG,100,NG,S
1932,2022,SE,FT,Data Scientist,198440,US,0,US,L
1933,2022,SE,FT,Data Scientist,144000,US,0,US,L
1934,2022,SE,FT,Lead Machine Learning Engineer,69344,PT,100,PT,L
1935,2022,MI,FT,NLP Engineer,5132,CZ,100,CZ,M
1936,2022,SE,CT,Data Analyst,90000,US,100,US,M
1937,2022,MI,FT,Research Scientist,126080,DE,0,DE,S
1938,2022,MI,FT,Research Scientist,84053,DE,0,DE,S
1939,2022,SE,FT,Data Engineer,200000,US,100,US,M
1940,2022,SE,FT,Data Engineer,180000,US,100,US,M
1941,2022,MI,FT,Analytics Engineer,108000,US,100,US,M
1942,2022,MI,FT,Analytics Engineer,85000,US,100,US,M
1943,2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M
1944,2022,SE,FT,Machine Learning Engineer,180000,US,100,US,M
1945,2022,SE,FT,Data Engineer,165000,US,100,US,M
1946,2022,SE,FT,Data Engineer,132000,US,100,US,M
1947,2022,SE,FT,Analytics Engineer,130000,US,100,US,M
1948,2022,SE,FT,Analytics Engineer,110000,US,100,US,M
1949,2022,MI,FT,BI Data Analyst,45050,AU,50,AU,L
1950,2021,EN,FT,Data Analyst,42028,AU,50,AU,L
1951,2022,MI,FT,Data Analytics Engineer,135000,US,100,US,L
1952,2022,SE,FT,Data Engineer,178800,US,100,US,L
1953,2022,SE,FT,Data Engineer,132100,US,100,US,L
1954,2022,EN,FT,Data Analyst,20000,CR,50,US,M
1955,2022,SE,FT,Machine Learning Engineer,140000,CA,0,CA,M
1956,2022,SE,FT,Machine Learning Engineer,110000,CA,0,CA,M
1957,2022,SE,FT,Data Engineer,160000,US,100,US,M
1958,2022,SE,FT,Data Engineer,85000,US,100,US,M
1959,2022,SE,FT,ETL Developer,250000,US,100,US,M
1960,2022,SE,FT,ETL Developer,63000,US,100,US,M
1961,2022,EX,FT,Data Engineer,187200,US,100,US,M
1962,2022,EX,FT,Data Engineer,116100,US,100,US,M
1963,2022,MI,FT,Data Scientist,10000,TR,0,TR,M
1964,2022,SE,FT,Data Engineer,200000,US,100,US,M
1965,2022,SE,FT,Data Engineer,145000,US,100,US,M
1966,2022,SE,FT,Data Engineer,229998,US,0,US,L
1967,2022,SE,FT,Data Engineer,154545,US,0,US,L
1968,2022,SE,FT,Data Scientist,215000,US,0,US,L
1969,2022,SE,FT,Data Scientist,159000,US,0,US,L
1970,2022,SE,FT,Data Engineer,229998,US,0,US,L
1971,2022,SE,FT,Data Engineer,154545,US,0,US,L
1972,2022,EN,FT,AI Scientist,50000,US,100,US,M
1973,2022,SE,FT,Data Scientist Lead,183000,US,100,US,L
1974,2022,SE,FT,Data Analyst,99750,US,100,US,M
1975,2022,SE,FT,Data Analyst,68400,US,100,US,M
1976,2022,SE,FT,Data Scientist,236900,US,100,US,L
1977,2022,SE,FT,Data Scientist,159200,US,100,US,L
1978,2022,SE,FT,Data Science Manager,243225,US,100,US,M
1979,2022,SE,FT,Data Science Manager,179775,US,100,US,M
1980,2022,SE,FT,Data Engineer,175000,US,100,US,M
1981,2022,SE,FT,Data Engineer,150000,US,100,US,M
1982,2022,SE,FT,Machine Learning Engineer,210000,US,100,US,M
1983,2022,SE,FT,Machine Learning Engineer,180000,US,100,US,M
1984,2022,SE,FT,Data Scientist,148000,US,100,US,M
1985,2022,SE,FT,Data Scientist,128000,US,100,US,M
1986,2022,SE,FT,Data Architect,190000,US,100,US,M
1987,2022,SE,FT,Data Architect,135000,US,100,US,M
1988,2022,SE,FT,Analytics Engineer,130000,US,100,US,M
1989,2022,SE,FT,Analytics Engineer,110000,US,100,US,M
1990,2022,SE,FT,Data Scientist,191475,US,100,US,M
1991,2022,SE,FT,Data Scientist,141525,US,100,US,M
1992,2022,SE,FT,Data Engineer,160000,US,100,US,M
1993,2022,SE,FT,Data Engineer,85000,US,100,US,M
1994,2022,SE,FT,Data Scientist,218000,US,0,US,M
1995,2022,SE,FT,Data Scientist,145300,US,0,US,M
1996,2022,SE,FT,ML Engineer,195400,US,100,US,L
1997,2022,SE,FT,ML Engineer,131300,US,100,US,L
1998,2022,EN,FT,Data Specialist,105000,CL,100,US,L
1999,2022,SE,FT,Data Scientist,191475,US,100,US,M
2000,2022,SE,FT,Data Scientist,141525,US,100,US,M
2001,2022,SE,FT,Data Scientist,207000,US,100,US,M
2002,2022,SE,FT,Data Scientist,153000,US,100,US,M
2003,2022,SE,FT,Data Scientist,191475,US,100,US,M
2004,2022,SE,FT,Data Scientist,141525,US,100,US,M
2005,2022,SE,FT,Data Analyst,110000,US,0,US,M
2006,2022,SE,FT,Data Analyst,99000,US,0,US,M
2007,2022,SE,FT,Data Scientist,191475,US,100,US,M
2008,2022,SE,FT,Data Scientist,141525,US,100,US,M
2009,2022,SE,FT,Data Scientist,191475,US,100,US,M
2010,2022,SE,FT,Data Scientist,141525,US,100,US,M
2011,2022,SE,FT,Data Scientist,191475,US,100,US,M
2012,2022,SE,FT,Data Scientist,141525,US,100,US,M
2013,2022,SE,FT,Machine Learning Engineer,200000,PR,100,PR,M
2014,2022,SE,FT,Machine Learning Engineer,135000,PR,100,PR,M
2015,2022,SE,FT,Data Scientist,207000,US,100,US,M
2016,2022,SE,FT,Data Scientist,153000,US,100,US,M
2017,2022,SE,FT,Data Scientist,191475,US,100,US,M
2018,2022,SE,FT,Data Scientist,141525,US,100,US,M
2019,2022,SE,FT,Data Scientist,191475,US,100,US,M
2020,2022,SE,FT,Data Scientist,141525,US,100,US,M
2021,2022,SE,FT,Data Scientist,191475,US,100,US,M
2022,2022,SE,FT,Data Scientist,141525,US,100,US,M
2023,2022,SE,FT,Data Engineer,195700,US,0,US,M
2024,2022,SE,FT,Data Engineer,130500,US,0,US,M
2025,2022,SE,FT,ML Engineer,130000,US,100,US,M
2026,2022,SE,FT,ML Engineer,84000,US,100,US,M
2027,2022,MI,FT,Data Operations Engineer,100000,US,100,US,M
2028,2022,MI,FT,Data Operations Engineer,60000,US,100,US,M
2029,2022,MI,FT,Data Engineer,80036,GB,100,GB,M
2030,2022,MI,FT,Data Engineer,67723,GB,100,GB,M
2031,2022,SE,FT,Data Engineer,141300,US,0,US,M
2032,2022,SE,FT,Data Engineer,102100,US,0,US,M
2033,2022,SE,FT,Data Analyst,50432,ES,0,ES,M
2034,2022,SE,FT,Data Analyst,36773,ES,0,ES,M
2035,2022,MI,FT,Business Data Analyst,150000,US,100,US,L
2036,2022,MI,FT,Data Scientist,102200,GB,100,GB,M
2037,2022,EN,FT,Data Scientist,22892,IN,50,IN,M
2038,2022,SE,FT,Data Analyst,144000,US,100,US,M
2039,2022,SE,FT,Data Analyst,113000,US,100,US,M
2040,2022,EN,FT,AI Scientist,31520,PT,100,ES,M
2041,2022,SE,FT,Data Architect,195400,US,100,US,L
2042,2022,SE,FT,Data Architect,131300,US,100,US,L
2043,2022,SE,FT,Machine Learning Engineer,195400,US,100,US,L
2044,2022,SE,FT,Machine Learning Engineer,131300,US,100,US,L
2045,2022,SE,FT,Data Architect,195400,US,100,US,L
2046,2022,SE,FT,Data Architect,131300,US,100,US,L
2047,2022,SE,FT,Data Architect,190000,US,100,US,M
2048,2022,SE,FT,Data Architect,135000,US,100,US,M
2049,2022,SE,FT,Data Engineer,135000,US,100,US,M
2050,2022,SE,FT,Data Engineer,80000,US,100,US,M
2051,2022,EN,FT,BI Data Analyst,8050,IN,100,IN,M
2052,2022,SE,FT,Data Engineer,160000,US,100,US,M
2053,2022,SE,FT,Data Engineer,85000,US,100,US,M
2054,2022,SE,FT,Data Engineer,178800,US,100,US,L
2055,2022,SE,FT,Data Engineer,132100,US,100,US,L
2056,2022,MI,CT,NLP Engineer,60000,IN,100,US,S
2057,2022,SE,FT,Machine Learning Engineer,63040,FI,50,FI,S
2058,2022,EN,FT,Business Data Analyst,50000,IN,100,AS,L
2059,2022,SE,FT,Data Engineer,140000,US,100,US,M
2060,2022,SE,FT,Data Engineer,105000,US,100,US,M
2061,2022,MI,FT,Data Engineer,80036,GB,100,GB,M
2062,2022,MI,FT,Data Engineer,67723,GB,100,GB,M
2063,2022,SE,FT,Analytics Engineer,190000,US,100,US,M
2064,2022,SE,FT,Analytics Engineer,140000,US,100,US,M
2065,2022,MI,FT,Data Operations Engineer,100000,US,100,US,M
2066,2022,MI,FT,Data Operations Engineer,60000,US,100,US,M
2067,2022,SE,FT,Data Scientist,180000,US,100,US,L
2068,2022,SE,FT,Data Scientist,165000,US,100,US,L
2069,2022,SE,FT,Applied Machine Learning Scientist,108000,US,0,US,L
2070,2021,EN,FT,Machine Learning Research Engineer,20000,FR,50,FR,M
2071,2022,SE,FT,Data Architect,190000,US,100,US,M
2072,2022,SE,FT,Data Architect,135000,US,100,US,M
2073,2022,SE,FT,Data Scientist,179400,US,0,US,M
2074,2022,SE,FT,Data Scientist,154000,US,0,US,M
2075,2022,SE,FT,Machine Learning Scientist,193900,US,0,US,M
2076,2022,SE,FT,Machine Learning Scientist,129300,US,0,US,M
2077,2022,EX,FT,Data Science Manager,222640,US,0,US,M
2078,2022,EX,FT,Data Science Manager,182160,US,0,US,M
2079,2022,MI,FT,Data Engineer,150000,US,0,US,M
2080,2022,MI,FT,Data Engineer,100000,US,0,US,M
2081,2022,SE,FT,Analytics Engineer,122500,US,100,US,M
2082,2022,SE,FT,Analytics Engineer,100000,US,100,US,M
2083,2022,EX,FT,Data Engineer,297500,US,100,US,M
2084,2022,EX,FT,Data Engineer,260000,US,100,US,M
2085,2021,EN,FT,Machine Learning Developer,15000,TH,100,TH,L
2086,2022,SE,FT,Data Engineering Manager,193000,ES,100,US,M
2087,2022,EN,FT,Data Scientist,93000,US,0,US,M
2088,2022,EN,FT,Data Scientist,73000,US,0,US,M
2089,2022,MI,FT,Data Operations Engineer,100000,US,100,US,M
2090,2022,MI,FT,Data Operations Engineer,60000,US,100,US,M
2091,2022,EN,FT,Data Analyst,7799,BR,100,BR,L
2092,2022,SE,FT,Data Scientist,136994,US,100,US,M
2093,2022,SE,FT,Data Scientist,101570,US,100,US,M
2094,2022,SE,FT,ETL Developer,250000,US,100,US,M
2095,2022,SE,FT,ETL Developer,63000,US,100,US,M
2096,2022,MI,FT,Data Manager,134000,US,0,US,M
2097,2022,MI,FT,Data Manager,98000,US,0,US,M
2098,2022,SE,FT,Data Scientist,191475,US,100,US,M
2099,2022,SE,FT,Data Scientist,141525,US,100,US,M
2100,2022,SE,FT,Director of Data Science,57786,FR,50,FR,L
2101,2022,MI,FT,Data Analyst,136000,US,100,US,M
2102,2022,MI,FT,Data Analyst,112000,US,100,US,M
2103,2022,SE,FT,Data Scientist,172000,US,100,US,M
2104,2022,SE,FT,Data Scientist,140000,US,100,US,M
2105,2022,SE,FT,Data Engineer,215000,US,0,US,M
2106,2022,SE,FT,Data Engineer,164000,US,0,US,M
2107,2022,SE,FT,Data Engineer,300000,US,0,US,M
2108,2022,SE,FT,Data Engineer,130000,US,0,US,M
2109,2022,SE,FT,Data Engineer,250000,US,100,US,M
2110,2022,SE,FT,Data Engineer,63000,US,100,US,M
2111,2022,SE,FT,Data Engineer,180000,US,100,US,M
2112,2022,SE,FT,Data Engineer,150000,US,100,US,M
2113,2021,EN,FT,Data Engineer,45390,GB,50,GB,L
2114,2022,SE,FT,Data Engineer,250000,US,100,US,M
2115,2022,SE,FT,Data Engineer,63000,US,100,US,M
2116,2022,SE,FT,Data Scientist,191475,US,100,US,M
2117,2022,SE,FT,Data Scientist,141525,US,100,US,M
2118,2022,MI,FT,Data Analyst,97500,US,100,US,L
2119,2022,SE,FT,Applied Scientist,212800,US,100,US,M
2120,2022,SE,FT,Applied Scientist,142800,US,100,US,M
2121,2022,MI,FT,Data Scientist,73546,NL,50,NL,L
2122,2022,EN,FT,Data Scientist,50000,US,50,DE,M
2123,2022,EN,FT,Data Analyst,6359,FR,100,IN,L
2124,2022,SE,FT,Data Scientist,151800,US,0,US,M
2125,2022,SE,FT,Data Scientist,130240,US,0,US,M
2126,2022,SE,FT,Analytics Engineer,165000,US,100,US,M
2127,2022,SE,FT,Analytics Engineer,140250,US,100,US,M
2128,2022,SE,FT,Data Engineer,135000,US,0,US,M
2129,2022,SE,FT,Data Engineer,115000,US,0,US,M
2130,2022,SE,FT,Data Scientist,179400,US,100,US,M
2131,2022,SE,FT,Data Scientist,154000,US,100,US,M
2132,2022,SE,FT,Data Scientist,191475,US,100,US,M
2133,2022,SE,FT,Data Scientist,141525,US,100,US,M
2134,2022,SE,FT,Data Scientist,191475,US,100,US,M
2135,2022,SE,FT,Data Scientist,141525,US,100,US,M
2136,2022,SE,FT,Data Scientist,191475,US,100,US,M
2137,2022,SE,FT,Data Scientist,141525,US,100,US,M
2138,2022,MI,FT,Financial Data Analyst,75000,US,0,US,M
2139,2022,MI,FT,Data Engineer,84053,GR,100,GR,M
2140,2022,MI,FT,Data Engineer,73546,GR,100,GR,M
2141,2022,MI,FT,Data Engineer,98506,GB,100,GB,M
2142,2022,MI,FT,Data Engineer,86193,GB,100,GB,M
2143,2022,MI,FT,Data Engineer,84053,ES,100,ES,M
2144,2022,MI,FT,Data Engineer,73546,ES,100,ES,M
2145,2022,SE,FT,Data Scientist,191475,US,100,US,M
2146,2022,SE,FT,Data Scientist,141525,US,100,US,M
2147,2022,SE,FT,Data Scientist,191475,US,100,US,M
2148,2022,SE,FT,Data Scientist,141525,US,100,US,M
2149,2022,SE,FT,Analytics Engineer,102663,GB,100,GB,M
2150,2022,SE,FT,Analytics Engineer,80041,GB,100,GB,M
2151,2022,SE,FT,Data Scientist,191475,US,100,US,M
2152,2022,SE,FT,Data Scientist,141525,US,100,US,M
2153,2022,SE,FT,Data Engineer,104611,GB,100,GB,M
2154,2022,SE,FT,Data Engineer,82280,GB,100,GB,M
2155,2022,SE,FT,Data Scientist,191475,US,100,US,M
2156,2022,SE,FT,Data Scientist,141525,US,100,US,M
2157,2022,SE,FT,Data Scientist,191475,US,0,US,M
2158,2022,SE,FT,Data Scientist,141525,US,0,US,M
2159,2022,SE,FT,Data Analyst,115000,US,0,US,L
2160,2022,EN,FT,Data Scientist,31520,ES,50,ES,M
2161,2022,SE,FT,Data Operations Analyst,81000,US,100,US,M
2162,2022,SE,FT,Data Operations Analyst,66000,US,100,US,M
2163,2022,EN,FT,Data Analyst,46000,US,100,US,L
2164,2022,EN,FT,Data Engineer,80000,US,100,US,L
2165,2022,EX,FT,Machine Learning Scientist,200000,US,100,US,S
2166,2022,EX,FT,Machine Learning Scientist,180000,US,100,US,S
2167,2022,EX,FT,AI Scientist,200000,US,100,US,S
2168,2022,SE,FT,Data Scientist,204100,US,0,US,M
2169,2022,SE,FT,Data Scientist,136100,US,0,US,M
2170,2022,SE,FT,Analytics Engineer,250000,US,0,US,M
2171,2022,SE,FT,Analytics Engineer,63000,US,0,US,M
2172,2022,MI,FT,Data Scientist,118208,GB,0,GB,M
2173,2022,MI,FT,Data Scientist,110820,GB,0,GB,M
2174,2021,EN,PT,Computer Vision Software Engineer,19073,DK,50,DK,L
2175,2022,SE,FT,Data Scientist,191475,US,100,US,M
2176,2022,SE,FT,Data Scientist,141525,US,100,US,M
2177,2022,SE,FT,Data Scientist,191475,US,100,US,M
2178,2022,SE,FT,Data Scientist,141525,US,100,US,M
2179,2022,SE,FT,Data Scientist,191475,US,100,US,M
2180,2022,SE,FT,Data Scientist,141525,US,100,US,M
2181,2022,SE,FT,Data Specialist,95000,US,100,US,M
2182,2022,SE,FT,Data Specialist,70000,US,100,US,M
2183,2022,MI,FT,Applied Machine Learning Scientist,75000,BO,100,US,M
2184,2022,MI,CT,Analytics Engineer,7500,BO,50,BO,M
2185,2022,MI,FT,Data Analyst,113000,US,0,US,L
2186,2022,SE,FT,Data Scientist,170000,US,100,US,M
2187,2022,SE,FT,Data Scientist,130000,US,100,US,M
2188,2022,MI,FT,Data Analytics Consultant,113000,US,100,US,L
2189,2022,MI,FT,Product Data Analyst,140000,US,100,US,M
2190,2021,SE,FT,Data Analyst,50000,PH,100,PH,S
2191,2022,MI,FT,BI Data Analyst,53368,AU,100,AU,M
2192,2022,SE,FT,Data Scientist,175000,US,0,US,M
2193,2022,SE,FT,Data Scientist,140000,US,0,US,M
2194,2022,SE,FT,Lead Data Scientist,29944,PT,50,PT,S
2195,2022,SE,FT,Analytics Engineer,250000,US,0,US,M
2196,2022,SE,FT,Analytics Engineer,63000,US,0,US,M
2197,2022,SE,FT,Data Scientist,160000,US,0,US,L
2198,2022,SE,FT,Data Scientist,119300,US,0,US,L
2199,2022,MI,FT,Research Scientist,145000,US,50,US,L
2200,2022,SE,FT,Data Engineer,105000,US,0,US,M
2201,2022,SE,FT,Data Engineer,90000,US,0,US,M
2202,2022,SE,FT,ETL Developer,146200,US,100,US,M
2203,2022,SE,FT,ETL Developer,124270,US,100,US,M
2204,2022,MI,FT,Data Scientist,225000,US,0,US,M
2205,2022,MI,FT,Data Scientist,160000,US,0,US,M
2206,2022,MI,FT,Data Scientist,54634,NL,100,NL,S
2207,2022,SE,FT,Data Engineer,185800,CA,100,CA,M
2208,2022,SE,FT,Data Engineer,137400,CA,100,CA,M
2209,2022,SE,FT,Analytics Engineer,245000,US,0,US,M
2210,2022,SE,FT,Analytics Engineer,180000,US,0,US,M
2211,2022,SE,FT,Analytics Engineer,203500,US,0,US,M
2212,2022,SE,FT,Analytics Engineer,152000,US,0,US,M
2213,2022,SE,FT,Data Engineer,250000,US,0,US,M
2214,2022,SE,FT,Data Engineer,63000,US,0,US,M
2215,2022,SE,FT,Machine Learning Infrastructure Engineer,186000,US,100,US,M
2216,2022,SE,FT,Machine Learning Infrastructure Engineer,148800,US,100,US,M
2217,2022,SE,FT,Lead Machine Learning Engineer,95386,IN,50,IN,L
2218,2022,MI,FT,Machine Learning Engineer,128058,GB,50,GB,L
2219,2022,EN,FT,Data Scientist,82000,US,0,US,L
2220,2022,EN,PT,Data Scientist,110000,DO,100,FR,M
2221,2022,MI,FT,Applied Machine Learning Scientist,173000,US,50,US,M
2222,2022,SE,FT,Data Scientist,203500,US,0,US,M
2223,2022,SE,FT,Data Scientist,152000,US,0,US,M
2224,2022,SE,FT,Machine Learning Engineer,186000,US,100,US,M
2225,2022,SE,FT,Machine Learning Engineer,148800,US,100,US,M
2226,2022,EN,FT,BI Data Analyst,6270,BR,100,BR,L
2227,2022,MI,FT,Data Science Manager,158000,US,100,US,M
2228,2022,MI,FT,Data Science Manager,134000,US,100,US,M
2229,2022,SE,FT,Data Scientist,170000,US,100,US,M
2230,2022,SE,FT,Data Scientist,120000,US,100,US,M
2231,2022,EX,FT,Analytics Engineer,200000,US,100,US,M
2232,2022,EX,FT,Analytics Engineer,150000,US,100,US,M
2233,2022,SE,FT,Data Analyst,216200,US,0,US,M
2234,2022,SE,FT,Data Analyst,144100,US,0,US,M
2235,2022,MI,FT,Data Scientist,115573,NL,0,NL,M
2236,2022,MI,FT,Data Scientist,89306,NL,0,NL,M
2237,2022,SE,FT,ETL Developer,250000,US,0,US,M
2238,2022,SE,FT,ETL Developer,63000,US,0,US,M
2239,2022,SE,FT,Data Engineer,135000,US,100,US,M
2240,2022,SE,FT,Data Engineer,85000,US,100,US,M
2241,2022,SE,FT,Machine Learning Engineer,135000,US,100,US,M
2242,2022,SE,FT,Machine Learning Engineer,85000,US,100,US,M
2243,2022,SE,FT,Data Science Manager,206000,US,100,US,M
2244,2022,SE,FT,Data Science Manager,175100,US,100,US,M
2245,2022,SE,FT,Machine Learning Engineer,189650,US,0,US,M
2246,2022,SE,FT,Machine Learning Engineer,164996,US,0,US,M
2247,2022,SE,FT,Data Architect,149040,US,100,US,M
2248,2022,SE,FT,Data Architect,113900,US,100,US,M
2249,2022,SE,FT,Data Engineer,154000,US,100,US,M
2250,2022,SE,FT,Data Engineer,126000,US,100,US,M
2251,2022,SE,FT,Machine Learning Engineer,200000,US,100,US,L
2252,2022,SE,FT,Machine Learning Engineer,150000,US,100,US,L
2253,2022,SE,FT,Data Engineer,195700,US,0,US,M
2254,2022,SE,FT,Data Engineer,130500,US,0,US,M
2255,2022,SE,FT,Analytics Engineer,170000,US,100,US,M
2256,2022,SE,FT,Analytics Engineer,135000,US,100,US,M
2257,2022,MI,FT,Data Engineer,98506,GB,0,GB,M
2258,2022,MI,FT,Data Engineer,73880,GB,0,GB,M
2259,2022,SE,FT,Data Analyst,117000,US,100,US,M
2260,2022,SE,FT,Data Analyst,99450,US,100,US,M
2261,2022,SE,FT,Data Engineer,200000,PR,100,PR,M
2262,2022,SE,FT,Data Engineer,135000,PR,100,PR,M
2263,2022,SE,FT,Machine Learning Engineer,193900,US,0,US,M
2264,2022,SE,FT,Machine Learning Engineer,129300,US,0,US,M
2265,2022,EN,FT,Machine Learning Engineer,55410,GB,100,GB,S
2266,2022,SE,FT,Data Analyst,86193,GB,0,GB,M
2267,2022,SE,FT,Data Analyst,61566,GB,0,GB,M
2268,2022,SE,FT,Data Analyst,175000,US,100,US,M
2269,2022,SE,FT,Data Analyst,130000,US,100,US,M
2270,2022,SE,FT,Data Engineer,188100,US,0,US,M
2271,2022,SE,FT,Data Engineer,139860,US,0,US,M
2272,2022,SE,FT,Machine Learning Engineer,248700,US,0,US,M
2273,2022,SE,FT,Machine Learning Engineer,167100,US,0,US,M
2274,2022,MI,FT,Data Analyst,5723,IN,100,IN,S
2275,2022,SE,FT,Data Scientist,123400,US,0,US,M
2276,2022,SE,FT,Data Scientist,88100,US,0,US,M
2277,2022,MI,FT,BI Data Analyst,50432,DE,100,DE,S
2278,2022,SE,FT,Data Scientist,245000,US,0,US,M
2279,2022,SE,FT,Data Scientist,205000,US,0,US,M
